id,type,x,y,weight_to_RIGHT,weight_to_UP,weight_to_LEFT,weight_to_DOWN,weight_for_WAIT
0,.,0,0,44.50256746652416,inf,inf,56.283331288240184,39.14716507997173
1,.,0,1,36.254195079697745,inf,43.19570180688985,45.06488570156337,59.312390837645204
2,.,0,2,33.94975700998428,inf,44.49030614542492,59.59951217229433,49.500893846878164
3,.,0,3,27.921711773830662,inf,54.161229354847215,65.83632261443151,56.29808343423202
4,.,0,4,53.81304313280799,inf,45.988804315679026,22.97336188038683,53.731448504255475
5,.,0,5,28.53513591124624,inf,70.13912904390408,49.65124938021583,38.38032209190197
6,.,0,6,47.96303786818767,inf,40.41070968499949,46.3021887557303,46.41377957959867
7,.,0,7,48.20873071641212,inf,32.79130084524215,34.275837757602496,71.85296286762325
8,.,0,8,41.140103188435084,inf,45.475321304501385,30.0676511197323,63.94001096494544
9,.,0,9,52.9880156053815,inf,46.36353054447415,41.86909061697221,35.42936525653046
10,.,0,10,50.16227007404211,inf,47.85930630447303,47.66250355458322,67.32884868808291
11,.,0,11,40.871514938133366,inf,48.58717342462207,34.52785002707698,40.608263354826846
12,.,0,12,21.411082892254985,inf,64.96315220815005,62.83521140729881,17.266138251933473
13,.,0,13,65.73573687250398,inf,58.28837809570936,20.752340865615775,37.27654264801717
14,.,0,14,31.87475837592855,inf,44.5693232192294,28.1709011369995,39.086680543009884
15,.,0,15,53.83829304013232,inf,53.25707086785802,32.05418132849696,52.6935815692845
16,.,0,16,58.51853419540336,inf,37.561290282217854,48.45469960529008,33.944195823125355
17,.,0,17,59.04632670267143,inf,55.7921657298722,36.92075860540719,43.8083737857336
18,.,0,18,41.36114577991206,inf,71.44773535198904,62.00772138891048,26.386205691004378
19,.,0,19,41.2433885732318,inf,70.80460993469828,45.216097082330535,52.665891932791794
20,.,0,20,48.51371293035795,inf,42.28435593308634,43.1695666597591,58.75775750282232
21,.,0,21,32.6982275757413,inf,74.60896263810842,47.088573022212806,38.95950486637872
22,.,0,22,67.66989644015321,inf,62.36407008099069,48.94418530871258,43.37090316896073
23,.,0,23,65.68896204418336,inf,35.79141761158034,33.375333423867986,31.690174808041974
24,.,0,24,46.687838555543344,inf,46.14481520139984,46.79912668874506,14.423078947198585
25,.,0,25,65.77687561039983,inf,41.143437898417794,53.52929625758798,53.09734535501564
26,.,0,26,49.12991344647217,inf,50.40990701235331,41.74738759144111,42.14852327328456
27,.,0,27,51.80902548822811,inf,16.2201880556995,60.42370775832989,18.301707805363154
28,.,0,28,40.95393442729273,inf,81.96169120667224,69.40604840122374,48.55544517131073
29,.,0,29,39.963270355030396,inf,51.7820485039094,58.597442239117576,47.404725659058826
