id,type,x,y,weight_to_RIGHT,weight_to_UP,weight_to_LEFT,weight_to_DOWN,weight_for_WAIT
0,.,0,0,62.6811774552006,inf,inf,49.27247619563596,59.24576870171247
1,.,0,1,55.236348005078476,inf,71.35178358499623,66.4972805350427,59.24576870171247
2,.,0,2,74.36813607653242,inf,56.057007737510276,57.19746852955408,59.24576870171247
3,.,0,3,60.45059528684532,inf,54.170606836725156,58.28346733469937,59.24576870171247
4,.,0,4,44.433982349004054,inf,48.70514811724474,42.83642063909446,59.24576870171247
5,.,0,5,45.89344893672289,inf,49.81282414488344,52.89392429642781,59.24576870171247
6,.,0,6,48.45812695653016,inf,55.31655231740747,36.87027487720904,59.24576870171247
7,.,0,7,46.38660480211499,inf,62.83761767495973,53.052758631427785,59.24576870171247
8,.,0,8,58.25841806922954,inf,73.74900297050597,66.66233204201906,59.24576870171247
9,.,0,9,64.05167290062134,inf,65.37238571830198,55.61491325398628,59.24576870171247
10,.,0,10,50.495118275914415,inf,29.154620719401798,54.21385899170538,59.24576870171247
11,.,0,11,58.45017612904938,inf,41.095986029191835,72.18613968261876,59.24576870171247
12,.,0,12,51.47683839842898,inf,61.198291359695,50.48456872641892,59.24576870171247
13,.,0,13,75.44295163311692,inf,51.79131211879026,46.81980857206223,59.24576870171247
14,.,0,14,57.87934592989371,inf,54.00817770483826,51.03955317979087,59.24576870171247
15,.,0,15,45.995683883948274,inf,58.379503283845665,31.315896891691256,59.24576870171247
16,.,0,16,58.993317997770845,inf,68.11948544748589,39.393544457033215,59.24576870171247
17,.,0,17,57.43477411833755,inf,62.570505346050965,47.707449762310475,59.24576870171247
18,.,0,18,55.01080189569202,inf,24.083624182631365,57.81009017551322,59.24576870171247
19,.,0,19,50.42944740343072,inf,56.76441548466282,30.391756837655898,59.24576870171247
20,.,0,20,67.18820143874186,inf,50.329490021920144,68.81236646515521,59.24576870171247
21,.,0,21,40.535961921835856,inf,64.7783927257243,58.62872991689782,59.24576870171247
22,.,0,22,68.75589481084347,inf,56.647746032417686,60.54047215596388,59.24576870171247
23,.,0,23,57.31813666935773,inf,56.68328617472993,43.989635936789625,59.24576870171247
24,.,0,24,32.26308893214397,inf,50.98249307834272,55.82384364655526,59.24576870171247
25,.,0,25,40.40134448780915,inf,44.35865698609026,58.77878600140862,59.24576870171247
26,.,0,26,55.711384860486206,inf,80.93747594183371,50.525105679634216,59.24576870171247
27,.,0,27,69.21291245139521,inf,39.919170215994264,70.23186888928363,59.24576870171247
28,.,0,28,39.711944599515206,inf,61.33674712083253,66.26416186807717,59.24576870171247
29,.,0,29,36.112246223237854,inf,52.92713153404565,72.80144203219932,59.24576870171247
30,.,0,30,65.84375871601303,inf,59.67663244795938,33.19306528058487,59.24576870171247
31,.,0,31,56.59659827614534,inf,68.79490713538165,75.57188143306728,59.24576870171247
32,.,0,32,60.363918056015834,inf,56.080642321004795,61.36618255425596,59.24576870171247
33,.,0,33,47.7747942679216,inf,59.38442749431811,40.47017697319678,59.24576870171247
34,.,0,34,37.223877235051255,inf,57.32368837558678,44.5854183592558,59.24576870171247
35,.,0,35,inf,inf,56.02953620338947,53.025449414943616,59.24576870171247
36,w,1,0,41.32081137686647,57.68586829677525,inf,67.5610511797616,59.24576870171247
37,.,1,1,52.377665364137755,61.11370569710826,40.85770141578668,49.63353806726526,59.24576870171247
38,e,1,2,81.75725782125676,60.792787276179354,35.8200075457256,inf,59.24576870171247
39,e,1,3,61.7982658657961,35.815121025645496,65.42297290124965,inf,59.24576870171247
40,e,1,4,66.1933472449669,54.721160300366016,65.47663515063645,inf,59.24576870171247
41,e,1,5,48.72877444183209,64.12859567383175,68.15991142163598,inf,59.24576870171247
42,e,1,6,63.144591619361435,56.64529829880291,53.197393818754996,inf,59.24576870171247
43,e,1,7,84.94682024357631,61.66678268704331,65.94055723758872,inf,59.24576870171247
44,e,1,8,50.700043270562794,57.7519949576988,64.65372589836215,inf,59.24576870171247
45,e,1,9,44.54827667719336,45.630022145142156,65.77194889458785,inf,59.24576870171247
46,e,1,10,51.316776131690744,62.22541516853986,44.3167795090037,inf,59.24576870171247
47,e,1,11,48.51075925136768,46.71715586178211,55.03121653775065,inf,59.24576870171247
48,.,1,12,39.956205908747926,50.05725648231897,81.34237437215633,39.53301675199585,59.24576870171247
