id,type,x,y,weight_to_RIGHT,weight_to_UP,weight_to_LEFT,weight_to_DOWN,weight_for_WAIT
0,@,0,0,inf,inf,inf,inf,inf
1,@,0,1,inf,inf,inf,inf,inf
2,@,0,2,inf,inf,inf,inf,inf
3,@,0,3,inf,inf,inf,inf,inf
4,@,0,4,inf,inf,inf,inf,inf
5,@,0,5,inf,inf,inf,inf,inf
6,@,0,6,inf,inf,inf,inf,inf
7,@,0,7,inf,inf,inf,inf,inf
8,@,0,8,inf,inf,inf,inf,inf
9,@,0,9,inf,inf,inf,inf,inf
10,@,0,10,inf,inf,inf,inf,inf
11,@,0,11,inf,inf,inf,inf,inf
12,@,0,12,inf,inf,inf,inf,inf
13,@,0,13,inf,inf,inf,inf,inf
14,@,0,14,inf,inf,inf,inf,inf
15,@,0,15,inf,inf,inf,inf,inf
16,@,0,16,inf,inf,inf,inf,inf
17,@,0,17,inf,inf,inf,inf,inf
18,@,0,18,inf,inf,inf,inf,inf
19,@,0,19,inf,inf,inf,inf,inf
20,@,0,20,inf,inf,inf,inf,inf
21,@,0,21,inf,inf,inf,inf,inf
22,@,0,22,inf,inf,inf,inf,inf
23,@,0,23,inf,inf,inf,inf,inf
24,@,0,24,inf,inf,inf,inf,inf
25,@,0,25,inf,inf,inf,inf,inf
26,@,0,26,inf,inf,inf,inf,inf
27,@,0,27,inf,inf,inf,inf,inf
28,@,0,28,inf,inf,inf,inf,inf
29,@,0,29,inf,inf,inf,inf,inf
30,@,0,30,inf,inf,inf,inf,inf
31,@,0,31,inf,inf,inf,inf,inf
32,@,1,0,inf,inf,inf,inf,inf
33,.,1,1,36.95298385620117,inf,inf,27.726913452148438,41.052181243896484
34,.,1,2,48.5020866394043,inf,63.28242874145508,60.10813522338867,53.409523010253906
35,.,1,3,61.92949676513672,inf,52.13453674316406,47.51892852783203,63.2032470703125
36,.,1,4,43.62574005126953,inf,26.675317764282227,17.045543670654297,61.147361755371094
37,.,1,5,52.960548400878906,inf,23.214773178100586,47.21858215332031,45.665523529052734
38,.,1,6,22.574750900268555,inf,37.12382888793945,18.136850357055664,38.528411865234375
39,.,1,7,37.09300994873047,inf,31.35077667236328,12.581901550292969,39.66038513183594
40,.,1,8,59.38315200805664,inf,27.014312744140625,33.19816589355469,53.90212631225586
41,.,1,9,50.6951904296875,inf,36.24555206298828,72.56916809082031,39.31864929199219
42,.,1,10,40.74654006958008,inf,65.54791259765625,28.981765747070312,34.668758392333984
43,.,1,11,48.55951690673828,inf,36.46044921875,55.002132415771484,62.97589874267578
44,.,1,12,38.8897705078125,inf,78.11894989013672,23.241090774536133,77.6447982788086
45,.,1,13,35.787540435791016,inf,42.87120056152344,70.15950012207031,20.448057174682617
46,.,1,14,49.6069450378418,inf,19.95391082763672,45.64101791381836,75.17321014404297
47,.,1,15,24.78191566467285,inf,40.024871826171875,62.256954193115234,58.36178970336914
48,.,1,16,37.40031051635742,inf,77.25341033935547,48.886932373046875,41.63821792602539
49,.,1,17,62.410484313964844,inf,44.18466567993164,57.4411506652832,55.545196533203125
50,.,1,18,45.8005256652832,inf,17.392333984375,49.511104583740234,49.49199676513672
51,.,1,19,inf,inf,31.645023345947266,29.860231399536133,51.8897705078125
52,@,1,20,inf,inf,inf,inf,inf
53,.,1,21,40.43859100341797,inf,inf,21.097009658813477,46.519371032714844
54,.,1,22,28.795284271240234,inf,48.44771194458008,42.76515197753906,42.01710891723633
55,.,1,23,39.40486145019531,inf,42.9046745300293,9.168973922729492,73.62240600585938
56,.,1,24,inf,inf,59.27803421020508,45.76887893676758,35.334739685058594
57,@,1,25,inf,inf,inf,inf,inf
58,.,1,26,15.245882034301758,inf,inf,25.0029239654541,46.75895309448242
59,.,1,27,58.895652770996094,inf,38.71950912475586,58.12468338012695,51.64179229736328
60,.,1,28,36.96996307373047,inf,21.28598976135254,40.3870849609375,56.46330261230469
61,.,1,29,25.80771827697754,inf,41.38069534301758,48.833251953125,51.296669006347656
62,.,1,30,12.349750518798828,inf,55.9514045715332,43.046058654785156,49.736976623535156
63,.,1,31,inf,inf,49.66633224487305,59.742340087890625,69.68028259277344
64,@,2,0,inf,inf,inf,inf,inf
65,.,2,1,17.563331604003906,53.66710662841797,inf,43.90159225463867,58.71876525878906
66,.,2,2,42.24889373779297,39.90336227416992,47.03384017944336,27.82479476928711,41.617794036865234
67,.,2,3,57.88832473754883,52.88810348510742,60.34292221069336,39.6729736328125,50.49314498901367
68,.,2,4,18.883817672729492,48.679100036621094,37.675872802734375,29.61076545715332,89.59884643554688
69,.,2,5,59.03628158569336,41.159339904785156,28.383499145507812,48.6947021484375,67.47637176513672
70,.,2,6,48.94606018066406,16.960243225097656,55.88243865966797,26.164499282836914,52.64668655395508
71,.,2,7,54.67927932739258,40.217376708984375,23.41390037536621,38.10390090942383,57.35164260864258
72,.,2,8,60.49663543701172,24.424806594848633,38.89894104003906,71.3625717163086,81.06190490722656
73,.,2,9,42.55287551879883,48.507102966308594,23.584280014038086,60.92734146118164,58.420074462890625
74,.,2,10,63.529502868652344,47.6221809387207,17.30706787109375,52.551021575927734,57.23493194580078
75,.,2,11,34.79160690307617,42.38414764404297,36.68187713623047,31.71070098876953,47.53868103027344
76,.,2,12,25.29953956604004,31.48153305053711,54.445316314697266,45.60835647583008,66.72187042236328
77,.,2,13,12.591104507446289,17.776866912841797,41.296356201171875,46.39175796508789,50.34689712524414
78,.,2,14,58.179298400878906,19.31377601623535,35.28327560424805,50.50017547607422,45.68854522705078
79,.,2,15,22.8956356048584,57.03240966796875,21.204893112182617,41.23800277709961,60.90617752075195
80,.,2,16,70.64338684082031,22.8076171875,21.21579360961914,45.652992248535156,87.10616302490234
81,.,2,17,45.700252532958984,44.83650207519531,31.296627044677734,40.60954666137695,40.65727996826172
82,.,2,18,45.7853889465332,45.27095031738281,46.71025848388672,57.98456954956055,43.90272903442383
83,.,2,19,inf,21.313798904418945,61.29726791381836,55.256309509277344,39.890995025634766
84,@,2,20,inf,inf,inf,inf,inf
85,.,2,21,42.25204849243164,17.385318756103516,inf,51.07316589355469,55.5924186706543
86,.,2,22,28.472620010375977,64.44871520996094,18.883953094482422,31.954214096069336,85.8564224243164
87,.,2,23,34.937828063964844,51.257686614990234,6.008917331695557,46.329925537109375,71.33619689941406
88,.,2,24,inf,67.31399536132812,35.89922332763672,39.197021484375,55.17448806762695
89,@,2,25,inf,inf,inf,inf,inf
90,.,2,26,46.00212860107422,40.636016845703125,inf,38.85427474975586,31.19658660888672
91,.,2,27,28.282024383544922,32.51126480102539,54.830448150634766,45.27048110961914,64.4382553100586
92,.,2,28,22.462491989135742,50.1317024230957,39.45232391357422,29.932781219482422,47.62666702270508
93,.,2,29,44.70014572143555,41.64104461669922,42.37270736694336,74.22454833984375,59.67927551269531
94,.,2,30,34.94478225708008,49.37944412231445,66.24739074707031,48.20118713378906,33.30112075805664
95,.,2,31,inf,29.259363174438477,53.890220642089844,69.33140563964844,41.59242630004883
96,@,3,0,inf,inf,inf,inf,inf
97,.,3,1,39.38766098022461,50.59778594970703,inf,30.102575302124023,53.38376998901367
98,.,3,2,37.0745735168457,23.79303550720215,50.866825103759766,70.83477783203125,47.11930465698242
99,.,3,3,44.533935546875,66.46283721923828,34.87601852416992,19.45786476135254,47.17362594604492
100,.,3,4,60.08847427368164,47.07024383544922,49.097896575927734,61.99443817138672,44.493995666503906
101,.,3,5,65.94757843017578,37.020599365234375,59.88188934326172,35.97295379638672,56.29006576538086
