id,type,x,y,weight_to_RIGHT,weight_to_UP,weight_to_LEFT,weight_to_DOWN,weight_for_WAIT
0,.,0,0,57.59189224243164,inf,inf,61.33198547363281,0.10000000149011612
1,.,0,1,57.89820861816406,inf,62.292991638183594,61.33198547363281,0.10000000149011612
2,.,0,2,58.072608947753906,inf,62.292991638183594,61.33198547363281,0.10000000149011612
3,.,0,3,58.18596649169922,inf,62.292991638183594,61.33198547363281,0.10000000149011612
4,.,0,4,58.22520065307617,inf,62.292991638183594,61.33198547363281,0.10000000149011612
5,.,0,5,58.23200225830078,inf,62.292991638183594,61.33198547363281,0.10000000149011612
6,.,0,6,58.230979919433594,inf,62.292991638183594,61.33198547363281,0.10000000149011612
7,.,0,7,58.24724578857422,inf,62.292991638183594,61.33198547363281,0.10000000149011612
8,.,0,8,58.258270263671875,inf,62.292991638183594,61.33198547363281,0.10000000149011612
9,.,0,9,58.273189544677734,inf,62.292991638183594,61.33198547363281,0.10000000149011612
10,.,0,10,58.28854751586914,inf,62.292991638183594,61.33198547363281,0.10000000149011612
11,.,0,11,58.4051399230957,inf,62.292991638183594,61.33198547363281,0.10000000149011612
12,.,0,12,58.30533981323242,inf,62.292991638183594,61.33198547363281,0.10000000149011612
13,.,0,13,58.26430130004883,inf,62.292991638183594,61.33198547363281,0.10000000149011612
14,.,0,14,58.21674728393555,inf,62.292991638183594,61.33198547363281,0.10000000149011612
15,.,0,15,58.259033203125,inf,62.292991638183594,61.33198547363281,0.10000000149011612
16,.,0,16,58.26594543457031,inf,62.292991638183594,61.33198547363281,0.10000000149011612
17,.,0,17,58.28262710571289,inf,62.292991638183594,61.33198547363281,0.10000000149011612
18,.,0,18,58.281524658203125,inf,62.292991638183594,61.33198547363281,0.10000000149011612
19,.,0,19,58.30516052246094,inf,62.292991638183594,61.33198547363281,0.10000000149011612
20,.,0,20,58.33304214477539,inf,62.292991638183594,61.33198547363281,0.10000000149011612
21,.,0,21,58.31432342529297,inf,62.292991638183594,61.33198547363281,0.10000000149011612
22,.,0,22,58.398460388183594,inf,62.292991638183594,61.33198547363281,0.10000000149011612
23,.,0,23,58.30742263793945,inf,62.292991638183594,61.33198547363281,0.10000000149011612
